state	year	temp	temp_avg
Florida	2016	23.2299551855357	22.6091737724198
Florida	2017	23.3647108843537	22.7003721476838
Florida	2018	23.2033627696317	22.4189616252822
Florida	2019	23.7042596810934	22.9072847031066
Georgia	2007	17.8048931719707	17.547643736691
Georgia	2008	17.0381360619469	17.0163542157325
Georgia	2009	16.9609030373543	16.8569336299592
Georgia	2010	16.8506416888363	16.5624423963134
Georgia	2011	17.7019245933958	17.6259650735294
Georgia	2012	18.2526937478445	17.9357860142414
Georgia	2013	17.0247023413153	17.1221470019342
Georgia	2014	16.7697807700868	16.6503355192924
Georgia	2015	18.6246435982429	18.0040012194193
Georgia	2016	18.3507047366313	18.2977801757361
Georgia	2017	18.298319036049	18.3174717211862
Georgia	2018	17.7614305421796	17.8607738646895
Georgia	2019	18.3764818006162	18.4861339421613
Illinois	2007	11.9510102033921	14.8616161616162
Illinois	2008	10.303486033267	13.4572483841182
Illinois	2009	10.6653772683859	13.7504578754579
Illinois	2010	11.5046652055285	14.2772602739726
Illinois	2011	11.6180929232286	14.4708675799087
Illinois	2012	13.0073642811375	15.7798724954463
Illinois	2013	10.4531794444695	13.7471019809244
Illinois	2014	9.53671067081541	10.7699692307692
Illinois	2015	11.3002480907303	12.458599695586
Illinois	2016	12.3270177636074	13.2993894993895
Illinois	2017	12.1004117350216	12.9380789022298
Illinois	2018	11.0900514226945	12.0917201344332
Illinois	2019	10.8648469992333	11.9547274407145
Indiana	2007	11.9340233844523	13.5139705882353
Indiana	2008	10.6313409039144	11.6542938254081
Indiana	2009	10.6640862652344	11.7866333095068
Indiana	2010	11.587802108678	12.3154794520548
Indiana	2011	11.8127396442265	12.4349315068493
Indiana	2012	12.8957363853603	13.4390548992356
Indiana	2013	10.7317493422319	12.9366914935319
Indiana	2014	9.85606929784305	10.7497648902821
Indiana	2015	11.4242437894195	12.1440830449827
Indiana	2016	12.2693788035737	12.8484939759036
Indiana	2017	12.236783298565	12.8727812718379
Indiana	2018	11.5000507839777	11.9508912967494
Indiana	2019	11.3951894808258	11.9447602739726
Massachusetts	2007	9.50717924047767	NA
Massachusetts	2008	9.55107444777748	NA
Massachusetts	2009	9.18115025848505	NA
Massachusetts	2010	10.6279218952226	NA
Massachusetts	2011	10.1074390621772	NA
Massachusetts	2012	11.0295793654835	NA
Massachusetts	2013	9.68176110260337	13.3381818181818
Massachusetts	2014	9.06683935166188	9.44931506849316
Massachusetts	2015	9.51773145780051	10.0991769547325
Massachusetts	2016	10.4112279779122	10.7315573770492
Massachusetts	2017	10.0720651538502	10.2983561643836
Massachusetts	2018	10.1233505480607	10.3371232876712
Massachusetts	2019	9.50175026123302	10.2083561643836
Minnesota	2007	6.04835068966151	5.34586442459274
Minnesota	2008	4.24252660300136	3.55020632737276
Minnesota	2009	4.44776678629205	3.86482533670034
Minnesota	2010	6.17398237821306	5.55889994761656
Minnesota	2011	5.75290782281536	5.18741826618856
Minnesota	2012	7.44064500725125	6.50476937558832
Minnesota	2013	4.32538185326116	4.71477846593616
Minnesota	2014	3.86800554261103	3.34854835938842
Minnesota	2015	6.63271982735747	6.06277667728878
Minnesota	2016	6.98284532716149	6.35291597446882
Minnesota	2017	5.94943743307999	5.29085219478738
Minnesota	2018	5.00042235217674	4.70366938472942
Minnesota	2019	4.26358772479198	3.95611631606858
Mississippi	2007	18.5464326001128	18.422411631988
Mississippi	2008	17.7781200179863	17.8896448224112
Mississippi	2009	17.7404667267661	17.998294884654
Mississippi	2010	17.6373232529628	17.5580462863294
Mississippi	2011	18.1672835698129	18.4399612295763
Mississippi	2012	18.7740963603694	18.9388349514563
Mississippi	2013	17.3741239834802	18.4477385094305
Mississippi	2014	17.0699230313795	17.3269466882068
Mississippi	2015	18.6494418855554	18.8937883188125
Mississippi	2016	18.9518516201676	19.1638763683194
Mississippi	2017	18.8749629095842	19.1049967762734
Mississippi	2018	17.9339126770949	18.5905937399161
Mississippi	2019	18.1740421104174	18.8130448127686
Missouri	2007	13.5792275850819	14.0205286117526
Missouri	2008	11.8823185606831	12.4577777777778
Missouri	2009	12.1881380105602	12.8862923621649
Missouri	2010	12.9414955568541	13.7444416435594
Missouri	2011	13.1395553742607	13.5949906241629
Missouri	2012	14.7483668131408	15.6556238790674
Missouri	2013	11.9227327485998	13.4469253731343
Missouri	2014	11.6743340238977	12.300376841384
Missouri	2015	13.2487455729222	13.7316256157635
Missouri	2016	14.1016951059825	14.6794764921641
Missouri	2017	13.8630173836842	14.5098466505246
Missouri	2018	12.9619682051282	13.508413188241
Missouri	2019	12.7326681394719	13.5862310385064
New Mexico	2007	11.4441644536437	5.77859295165728
New Mexico	2008	11.0679926949341	4.89877267148506
New Mexico	2009	11.5080765583066	5.3508476821192
New Mexico	2010	11.5118894923542	5.61569988215268
New Mexico	2011	11.643939666367	5.64651806911106
New Mexico	2012	12.6501069996468	6.70302392847752
New Mexico	2013	11.1661279662282	6.74282808948438
New Mexico	2014	11.5870824661022	7.41969160479726
New Mexico	2015	11.8493364236728	7.3373348783314
New Mexico	2016	12.1430595028646	7.48338998945024
New Mexico	2017	12.6553645283351	8.35164508849032
New Mexico	2018	12.304463339129	8.09926084883166
New Mexico	2019	11.6006465605434	7.15383116092094
New York	2007	8.45242071231998	8.6584109589041
New York	2008	8.44885987590486	9.37027190332326
New York	2009	7.93967742763293	8.24261300992282
New York	2010	9.20652045658587	9.52319078947368
New York	2011	9.22167855550602	9.49545205479452
New York	2012	10.0749441160399	10.52
New York	2013	8.41219287856261	11.6644397562119
New York	2014	7.75488014130709	9.03891420645928
New York	2015	8.43816066084634	9.89375861390038
New York	2016	9.45366623443349	10.7038953373992
New York	2017	9.09543351486819	10.011067681547
New York	2018	8.7795208839358	10.2772499498898
New York	2019	8.25802342010106	9.7212732305259
North Carolina	2007	15.8349189576125	15.9998526974774
North Carolina	2008	15.0464482787364	15.147675879397
North Carolina	2009	14.8877619377619	15.0803247801902
North Carolina	2010	14.8997125774147	14.9735973896492
North Carolina	2011	15.6470348084144	15.7225459713956
North Carolina	2012	15.8866679361505	15.8541666666667
North Carolina	2013	14.6091464556208	14.7184910836763
North Carolina	2014	14.5475179013474	14.5973240988509
North Carolina	2015	15.849725611778	16.0037807470392
North Carolina	2016	15.888183194936	15.6795624240319
North Carolina	2017	16.0054257136287	16.1055485404442
North Carolina	2018	15.6742117619827	15.7961547093589
North Carolina	2019	16.1000919269884	16.2765533585129
Oregon	2007	8.87244672971984	7.59345186776532
Oregon	2008	8.31108966848163	7.00479330751178
Oregon	2009	8.66254482418722	7.40409010412978
Oregon	2010	8.56759981566048	7.07661170674356
Oregon	2011	8.06841190755317	6.7532568813739
Oregon	2012	8.87724942673889	7.62184568202412
Oregon	2013	8.89748749692199	7.8479247325257
Oregon	2014	9.94972478227784	8.74504725044788
Oregon	2015	10.3933650252943	9.17720236648026
Oregon	2016	9.4517062713646	8.21273555657402
Oregon	2017	9.00897161973509	7.89231936356926
Oregon	2018	9.3128474718428	8.05568456899028
Oregon	2019	8.60318182596486	7.3303995510355
Pennsylvania	2007	10.0471917191719	4.25222222222222
Pennsylvania	2008	9.70899174088263	7.77267759562842
Pennsylvania	2009	9.44223067236228	7.77252747252748
Pennsylvania	2010	10.4037572254335	8.55643835616438
Pennsylvania	2011	10.5894797972688	8.68520547945206
Pennsylvania	2012	11.3452397751593	9.5688524590164
Pennsylvania	2013	9.85537620533515	13.9191202872531
Pennsylvania	2014	8.98577895576301	10.8992988929889
Pennsylvania	2015	10.1323015371657	12.0198123421148
Pennsylvania	2016	10.910696528918	12.5637747875354
Pennsylvania	2017	10.7393014680141	12.1722614840989
Pennsylvania	2018	10.3322113790326	11.71225
Pennsylvania	2019	10.4757044443381	11.5878971795787
Rhode Island	2007	10.233136176066	10.2005479452055
Rhode Island	2008	10.4366017553483	10.4581967213115
Rhode Island	2009	9.90443315948394	10.0106849315068
Rhode Island	2010	11.1027350192413	11.1249315068493
Rhode Island	2011	10.9088429752066	11.0712328767123
Rhode Island	2012	11.5866117969822	11.7644808743169
Rhode Island	2013	10.3492019812878	12.1558176100629
Rhode Island	2014	9.84154948993659	10.5076601671309
Rhode Island	2015	10.286361134049	10.7757534246575
Rhode Island	2016	11.2605993951059	11.5385245901639
Rhode Island	2017	10.8984748557296	11.196301369863
Rhode Island	2018	10.9690606976105	11.1049315068493
Rhode Island	2019	10.3277376480786	10.7812328767123
South Carolina	2007	17.7208524539162	17.7795427670477
South Carolina	2008	16.9412495295446	17.2564922093488
South Carolina	2009	16.7170878393291	16.7719585161548
South Carolina	2010	16.7059894218494	16.8529738302934
South Carolina	2011	17.5958779825689	18.0526400644901
South Carolina	2012	17.861980756941	17.9808219178082
South Carolina	2013	16.599007381013	17.4288270377734
South Carolina	2014	16.5538475433526	16.7838060384263
South Carolina	2015	17.8341071163274	18.0820665829146
South Carolina	2016	18.0033633765663	18.335308988764
South Carolina	2017	18.0675782104572	18.1810044313146
South Carolina	2018	17.6186168655296	17.7286324786325
South Carolina	2019	18.0332743395805	18.1758599695586
Tennessee	2007	15.4914675966289	15.5634116192831
Tennessee	2008	14.1066474767507	14.1324503311258
Tennessee	2009	14.0112577220077	13.6888928317956
Tennessee	2010	14.3050885767826	14.20359056806
Tennessee	2011	14.8111228752382	14.8821199143469
Tennessee	2012	15.5382687443279	15.3581949058693
Tennessee	2013	13.760481298076	14.6356115107914
Tennessee	2014	13.4778252194733	13.7741661461587
Tennessee	2015	14.7916985542019	15.1295962367699
Tennessee	2016	15.5252493803277	15.7613463626493
Tennessee	2017	15.3362842790085	15.5697610409108
Tennessee	2018	14.8631708336651	15.0718184104628
Tennessee	2019	15.2606567972048	15.542962304861
Texas	2007	18.7130222764858	18.8988737219079
Texas	2008	19.0038679293278	19.1969933126218
Texas	2009	19.1682586573567	19.344103577371
Texas	2010	18.7667966843692	19.0808963614596
Texas	2011	19.9575057400181	20.3509599418846
Texas	2012	20.1655230535794	20.4793008803728
Texas	2013	18.7664491445896	19.6392423216349
Texas	2014	18.5260559117199	18.7688858393294
Texas	2015	19.1066391422323	19.4068703992862
Texas	2016	19.7890084408091	20.0832048621406
Texas	2017	19.953724934612	20.2436506774076
Texas	2018	19.0829830203921	19.5199963038255
Texas	2019	18.9705466958115	19.3752379557768
Vermont	2007	6.01520873620748	6.33664383561644
Vermont	2008	6.64560343046084	7.7769641495042
Vermont	2009	6.14663373395804	6.49861878453038
Vermont	2010	7.52564115611643	7.77235939643348
Vermont	2011	7.18777574414796	7.56869863013698
Vermont	2012	8.08135868526658	8.29931506849316
Vermont	2013	6.64812355658199	7.83412240184758
Vermont	2014	5.81420045378317	7.0183774834437
Vermont	2015	6.41848514369216	7.31613611416026
Vermont	2016	7.44411425274091	8.4238042269188
Vermont	2017	7.07631906540266	7.82197260273972
Vermont	2018	6.77853912039265	7.72026359143328
Vermont	2019	6.02435681773204	6.93872411863458
Virginia	2007	14.0118356937281	14.1980813156693
Virginia	2008	13.3249971607041	13.7908883826879
Virginia	2009	13.1131905961377	13.4822831050228
Virginia	2010	13.4956419565462	13.8167736021998
Virginia	2011	14.1060847425319	14.4723744292237
Virginia	2012	14.2342693968519	14.6749315068493
Virginia	2013	13.0355877132715	15.3598273736128
Virginia	2014	12.6869738260413	13.4824446786091
Virginia	2015	13.8680010487388	14.5601223112611
Virginia	2016	14.1067367665728	14.7893728956229
Virginia	2017	14.1938050261897	14.8220756376429
Virginia	2018	13.8549301967682	14.4930649241147
Virginia	2019	14.3468424204481	15.004576415496
Washington	2007	8.26966389949021	6.03370591888094
Washington	2008	7.72366021963842	5.4685124354763
Washington	2009	7.99277311396243	6.03428950947216
Washington	2010	8.36388003242367	5.85979712858926
Washington	2011	7.50009338296221	5.0447010826926
Washington	2012	8.35946365130707	5.96034661392106
Washington	2013	8.45458446406678	6.46857852226658
Washington	2014	9.14058535351518	6.98449120784088
Washington	2015	9.9274719001862	7.91680930886922
Washington	2016	9.10816859430018	6.86445496270798
Washington	2017	8.27933300812151	6.36391336690318
Washington	2018	8.94285742509055	6.83003987467958
Washington	2019	8.24405697705091	6.14716328281384
Wisconsin	2007	7.69147198676866	7.08812785388128
Wisconsin	2008	5.93195049988724	5.42030965391622
Wisconsin	2009	6.23790334628025	5.81940639269406
Wisconsin	2010	7.94875597646193	7.36630841121496
Wisconsin	2011	7.24718679601773	6.89536271809
Wisconsin	2012	9.04101158385546	8.57440801457194
Wisconsin	2013	5.97403879650171	7.74575442883324
Wisconsin	2014	5.17163369320984	5.68632876712328
Wisconsin	2015	7.57306308271087	8.11983561643836
Wisconsin	2016	8.34531513188339	8.9875214653692
Wisconsin	2017	7.66808270189155	8.03581803233762
Wisconsin	2018	6.88098727773231	7.35009596928982
Wisconsin	2019	6.10267893150001	6.7191011235955
